,Object_id,Object_type,Title,Date_started,Date_finished,Medium,Classification,Met_link,Artist_id,Dept_id
2829,437319,Painting,Mother and Child,1837,1903,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437319,936,9
2830,437321,Painting,Christ and the Woman Taken in Adultery,1884,1884,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437321,937,9
2831,437322,Painting,Portrait of a Woman,1475,1485,Tempera on wood,Paintings,http://www.metmuseum.org/art/collection/search/437322,938,9
2832,437323,Painting,A Brazilian Landscape,1650,1650,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437323,939,9
2833,437324,Painting,Portrait of a Young Woman,1544,1584,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437324,940,9
2834,437325,Painting,"Margherita Gonzaga (1591–1632), Princess of Mantua",1589,1622,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437325,941,9
2835,437326,Painting,Blind Orion Searching for the Rising Sun,1658,1658,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437326,942,9
2836,437327,Painting,The Companions of Rinaldo,1628,1638,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437327,942,9
2837,437328,Painting,Midas Washing at the Source of the Pactolus,1622,1632,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437328,942,9
2838,437329,Painting,The Abduction of the Sabine Women,1633,1634,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437329,942,9
2839,437330,Painting,Saints Peter and John Healing the Lame Man,1655,1655,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437330,942,9
2840,437331,Painting,Orpheus and Eurydice,1650,1674,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437331,942,9
2841,438025,Painting,The Rest on the Flight into Egypt,1622,1632,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438025,942,9
2842,437332,Painting,Girl with Cherries,1491,1495,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437332,943,9
2843,437333,Painting,Pilate Washing His Hands,1663,1663,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437333,944,9
2844,438824,Painting,Saint John the Baptist Preaching,1645,1655,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438824,944,9
2845,437336,Painting,Madonna and Child with Saints Francis and Dominic and Angels,1594,1625,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437336,945,9
2846,437337,Painting,Virgin and Child,1495,1500,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437337,946,9
2847,437338,Painting,The Crucifixion,1490,1500,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437338,946,9
2848,437339,Painting,Andromache and Astyanax,1813,1824,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437339,947,9
2849,437340,Painting,"Charles Maurice de Talleyrand Périgord (1754–1838), Prince de Talleyrand",1817,1817,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437340,947,9
2850,437342,Painting,The Lamentation,1593,1593,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437342,948,9
2851,437343,Painting,The Allegory of the Sorbonne,1889,1889,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437343,949,9
2852,437344,Painting,The Shepherd's Song,1891,1891,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437344,949,9
2853,437346,Painting,Inter artes et naturam (Between Art and Nature),1885,1900,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437346,949,9
2854,437347,Painting,Ludus pro patria (Patriotic Games),1878,1894,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437347,949,9
2855,437349,Painting,Sleep,1867,1870,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437349,949,9
2856,437350,Painting,Tamaris,1886,1887,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437350,949,9
2857,437351,Painting,Paul and Barnabas at Lystra,1605,1650,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437351,950,9
2858,437352,Painting,A Party of Merrymakers,1635,1638,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437352,951,9
2859,437354,Painting,The Drummond Children,1808,1809,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437354,952,9
2860,437355,Painting,George Harley Drummond (1783–1855),1808,1809,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437355,952,9
2861,437356,Painting,Alexander Maconochie (1777–1861) of Meadowbank,1776,1823,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437356,952,9
2862,437357,Painting,James Johnston of Straiton (died 1841),1776,1823,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437357,952,9
2863,437358,Painting,Janet Law,1776,1823,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437358,952,9
2864,437359,Painting,John Gray (1731–1811) of Newholm,1776,1823,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437359,952,9
2865,437360,Painting,"Lady Maitland (Catherine Connor, died 1865)",1776,1823,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437360,952,9
2866,437361,Painting,"Mrs. Richard Alexander Oswald (Louisa Johnston, ?born about 1760, died 1797)",1789,1798,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437361,952,9
2867,437363,Painting,William Forsyth (1749–1814),1795,1805,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437363,952,9
2868,437364,Painting,William Scott-Elliot of Arkleton (1811–1901),1815,1816,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437364,952,9
2869,437365,Painting,"William Robertson (1753–1835), Lord Robertson",1805,1805,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437365,952,9
2870,437366,Painting,"The Fletcher Mansion, New York City",1899,1899,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437366,953,9
2871,437367,Painting,"Place Saint-Germain-des-Prés, Paris",1870,1924,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437367,953,9
2872,437368,Painting,Madonna and Child with Saint Joseph and an Angel,1499,1524,"Tempera on canvas, transferred from wood",Paintings,http://www.metmuseum.org/art/collection/search/437368,954,9
2873,437373,Painting,"Giuliano de' Medici (1479–1516), Duke of Nemours",1500,1599,Tempera and oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437373,955,9
2874,437374,Painting,Portrait of a Woman,1635,1635,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437374,956,9
2875,437376,Painting,A Cat Stealing Fish,1667,1669,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437376,957,9
2876,437378,Painting,Bouquet in a Chinese Vase,1890,1916,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437378,958,9
2877,437380,Painting,The Chariot of Apollo,1905,1916,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437380,958,9
2878,437381,Painting,Etruscan Vase with Flowers,1900,1910,Tempera on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437381,958,9
2879,437382,Painting,Vase of Flowers (Pink Background),1901,1911,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437382,958,9
2880,437383,Painting,Pandora,1909,1919,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437383,958,9
2881,437384,Painting,Salomé,1870,1870,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437384,959,9
2882,437385,Painting,"Man in Oriental Costume (""The Noble Slav"")",1632,1632,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437385,960,9
2883,437386,Painting,"Portrait of a Man, probably a Member of the Van Beresteyn Family",1632,1632,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437386,960,9
2884,437387,Painting,Portrait of a Man,1632,1632,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437387,960,9
2885,437388,Painting,"Portrait of a Woman, probably a Member of the Van Beresteyn Family",1632,1632,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437388,960,9
2886,437389,Painting,Bellona,1633,1633,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437389,960,9
2887,437390,Painting,Portrait of a Woman,1633,1633,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437390,960,9
2888,437391,Painting,Portrait of a Young Woman with a Fan,1633,1633,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437391,960,9
2889,437392,Painting,"Herman Doomer (born about 1595, died 1650)",1640,1640,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437392,960,9
2890,437393,Painting,The Toilet of Bathsheba,1643,1643,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437393,960,9
2891,437394,Painting,Aristotle with a Bust of Homer,1653,1653,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437394,960,9
2892,437395,Painting,"The Standard Bearer (Floris Soop, 1604–1657)",1654,1654,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437395,960,9
2893,437396,Painting,Hendrickje Stoffels (1626–1663),1654,1656,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437396,960,9
2894,437397,Painting,Self-Portrait,1660,1660,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437397,960,9
2895,437398,Painting,Flora,1649,1659,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437398,960,9
2896,437399,Painting,Man with a Magnifying Glass,1660,1663,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437399,960,9
2897,437400,Painting,Portrait of a Man,1655,1660,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437400,960,9
2898,437401,Painting,Portrait of a Man Holding Gloves,1648,1648,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437401,960,9
2899,437402,Painting,Woman with a Pink,1660,1663,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437402,960,9
2900,437403,Painting,Christ and the Woman of Samaria,1650,1660,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437403,960,9
2901,437404,Painting,Head of Christ,1626,1669,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437404,960,9
2902,437406,Painting,"Portrait of a Man (""The Auctioneer"")",1658,1662,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437406,960,9
2903,437407,Painting,Christ with a Staff,1650,1674,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437407,960,9
2904,437408,Painting,Man in a Beret,1675,1699,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437408,960,9
2905,437409,Painting,Portrait of a Woman,1625,1674,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437409,960,9
2906,437410,Painting,Portrait of a Man with a Breastplate and Plumed Hat,1625,1674,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437410,960,9
2907,437411,Painting,Man with a Steel Gorget,1625,1674,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437411,960,9
2908,437412,Painting,Old Woman Cutting Her Nails,1655,1660,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437412,960,9
2909,437413,Painting,Man in a Red Cloak,1625,1674,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437413,960,9
2910,437414,Painting,Pilate Washing His Hands,1600,1699,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437414,960,9
2911,437416,Painting,Man in Armor (Mars?),1625,1674,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437416,960,9
2912,437417,Painting,"Lieven Willemsz van Coppenol (born about 1599, died 1671 or later)",1626,1669,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437417,960,9
2913,437418,Painting,Man with a Beard,1600,1889,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437418,960,9
2914,437419,Painting,Rembrandt (1606–1669) as a Young Man,1600,1699,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437419,960,9
2915,437420,Painting,Rembrandt's Son Titus (1641–1668),1650,1883,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437420,960,9
2916,437421,Painting,Study Head of an Old Man,1600,1699,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437421,960,9
2917,438379,Painting,Young Woman with a Red Necklace,1640,1650,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/438379,960,9
2918,437422,Painting,Charity,1595,1642,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437422,961,9
2919,437423,Painting,The Immaculate Conception,1627,1627,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437423,961,9
2920,437424,Painting,"Madame Édouard Bernier (Marie-Octavie-Stéphanie Laurens, 1838–1920)",1871,1871,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437424,962,9
2921,437425,Painting,Marguerite-Thérèse (Margot) Berard (1874–1956),1879,1879,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437425,962,9
2922,437426,Painting,View of the Seacoast near Wargemont in Normandy,1880,1880,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437426,962,9
2923,437427,Painting,The Bay of Naples,1881,1881,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437427,962,9
2924,437428,Painting,Still Life with Peaches and Grapes,1881,1881,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437428,962,9
2925,437429,Painting,Still Life with Peaches,1881,1881,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437429,962,9
2926,437430,Painting,By the Seashore,1883,1883,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437430,962,9
2927,437431,Painting,"Hills around the Bay of Moulin Huet, Guernsey",1883,1883,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437431,962,9
2928,437432,Painting,"Tilla Durieux (Ottilie Godeffroy, 1880–1971)",1914,1914,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437432,962,9
2929,437433,Painting,"The Farm at Les Collettes, Cagnes",1908,1914,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437433,962,9
2930,437434,Painting,In the Meadow,1888,1892,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437434,962,9
2931,437436,Painting,A Road in Louveciennes,1865,1875,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437436,962,9
2932,437437,Painting,A Waitress at Duval's Restaurant,1870,1880,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437437,962,9
2933,437438,Painting,Young Girl in a Pink-and-Black Hat,1886,1896,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437438,962,9
2934,437439,Painting,A Young Girl with Daisies,1889,1889,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437439,962,9
2935,438010,Painting,Nini in the Garden (Nini Lopez),1876,1876,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438010,962,9
2936,438011,Painting,"Eugène Murer (Hyacinthe-Eugène Meunier, 1841–1906)",1877,1877,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438011,962,9
2937,438012,Painting,Bouquet of Chrysanthemums,1881,1881,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438012,962,9
2938,438013,Painting,Reclining Nude,1883,1883,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438013,962,9
2939,438014,Painting,"The Daughters of Catulle Mendès, Huguette (1871–1964), Claudine (1876–1937), and Helyonne (1879–1955)",1888,1888,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438014,962,9
2940,438815,Painting,"Madame Georges Charpentier (Marguérite-Louise Lemonnier, 1848–1904) and Her Children, Georgette-Berthe (1872–1945) and Paul-Émile-Charles (1875–1895)",1878,1878,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438815,962,9
2941,441104,Painting,Still Life with Flowers and Prickly Pears,1880,1890,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/441104,962,9
2942,437440,Painting,Shepherd with a Flock of Sheep,1870,1870,Oil on canvas board,Paintings,http://www.metmuseum.org/art/collection/search/437440,963,9
2943,437441,Painting,Portrait of a Boy,1884,1884,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437441,963,9
2944,437442,Painting,Vsevolod Mikhailovich Garshin (1855–1888),1884,1884,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437442,963,9
2945,437455,Painting,The Holy Family with Saints Anne and Catherine of Alexandria,1648,1648,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437455,964,9
2946,441971,Painting,The Tears of Saint Peter,1612,1613,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/441971,964,9
2947,437456,Painting,Breton Fishermen and Their Families,1860,1891,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437456,965,9
2948,437457,Painting,The Baptism of Christ,1713,1714,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437457,966,9
2949,437458,Painting,The Holy Family with Angels,1695,1705,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437458,966,9
2950,437460,Painting,A Canal in Venice,1875,1875,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437460,967,9
2951,437461,Painting,On the Seine,1853,1908,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437461,967,9
2952,437462,Painting,A Spanish Garden,1853,1908,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437462,967,9
2953,437463,Painting,Portrait of a Military Officer,1705,1715,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437463,968,9
2954,437464,Painting,Louis XV (1710–1774) at the Age of Five in the Costume of the Sacre,1716,1724,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437464,968,9
2955,437465,Painting,Portrait of a Man,1693,1693,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437465,968,9
2956,437467,Painting,Pallas Athena and the Herdsman's Dogs,1876,1876,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437467,969,9
2957,437468,Painting,The Portico of a Country Mansion,1773,1773,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437468,970,9
2958,437470,Painting,The Mouth of a Cave,1784,1784,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437470,970,9
2959,437473,Painting,The Bathing Pool,1753,1808,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437473,970,9
2960,437476,Painting,The Dance,1753,1808,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437476,970,9
2961,437477,Painting,The Fountain,1753,1808,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437477,970,9
2962,437479,Painting,The Return of the Cattle,1773,1775,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437479,970,9
2963,437480,Painting,The Swing,1753,1808,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437480,970,9
2964,437481,Painting,Wandering Minstrels,1753,1808,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437481,970,9
2965,437487,Painting,"Francesco d'Este (born about 1430, died after 1475)",1455,1465,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437487,971,9
2966,437492,Painting,The Holy Family with Saint Paul and a Donor,1430,1469,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437492,971,9
2967,437494,Painting,"Friedrich I (1460–1536), Margrave of Brandenburg-Ansbach",1807,1834,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437494,972,9
2968,437495,Painting,Sophia (1464–1512) of Poland,1807,1834,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437495,972,9
2969,437496,Painting,The Sacrifice of Polyxena,1630,1662,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437496,973,9
2970,437498,Painting,"Portrait of a Woman, Said to Be Emily Bertie Pott (died 1782)",1781,1781,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437498,974,9
2971,437499,Painting,Portrait of a Man,1754,1802,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437499,974,9
2972,437500,Painting,"Lady Elizabeth Stanley (1753–1797), Countess of Derby",1776,1778,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437500,974,9
2973,437501,Painting,"Mrs. Bryan Cooke (Frances Puleston, 1765–1818)",1787,1791,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437501,974,9
2974,437502,Painting,"Mrs. Charles Frederick (Martha Rigden, died 1794)",1754,1802,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437502,974,9
2975,437504,Painting,Self-Portrait,1795,1795,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437504,974,9
2976,437505,Painting,Admiral Sir Chaloner Ogle (1726–1816),1754,1802,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437505,974,9
2977,437503,Painting,"Mrs. George Horsley (Charlotte Mary Talbot, died 1828)",1783,1807,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437503,975,9
2978,437506,Painting,Bandits on a Rocky Coast,1655,1660,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437506,976,9
2979,437507,Painting,The Dream of Aeneas,1660,1665,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437507,976,9
2980,437508,Painting,Self-Portrait,1642,1652,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437508,976,9
2981,437509,Painting,Madonna and Child with Angels,1459,1507,Tempera and gold on wood,Paintings,http://www.metmuseum.org/art/collection/search/437509,977,9
2982,437510,Painting,Portrait of a Man,1481,1482,Tempera on wood,Paintings,http://www.metmuseum.org/art/collection/search/437510,977,9
2983,437512,Painting,The Banks of the Bièvre near Bicêtre,1903,1913,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437512,978,9
2984,438822,Painting,The Repast of the Lion,1902,1912,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438822,978,9
2985,437513,Painting,Still Life with Ham,1870,1879,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437513,979,9
2986,437514,Painting,"The Edge of the Woods at Monts-Girard, Fontainebleau Forest",1852,1854,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437514,980,9
2987,437515,Painting,A Meadow Bordered by Trees,1840,1850,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437515,980,9
2988,437516,Painting,An Old Chapel in a Valley,1832,1867,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437516,980,9
2989,437517,Painting,A Path among the Rocks,1832,1867,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437517,980,9
2990,437518,Painting,A River in a Meadow,1835,1845,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437518,980,9
2991,437519,Painting,A River Landscape,1832,1867,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437519,980,9
2992,437520,Painting,Sunset near Arbonne,1860,1865,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437520,980,9
2993,438816,Painting,The Forest in Winter at Sunset,1846,1867,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438816,980,9
2994,440369,Painting,A Stream in the Auvergne,1830,1830,"Oil on paper, mounted to canvas",Paintings,http://www.metmuseum.org/art/collection/search/440369,980,9
2995,437523,Painting,Atalanta and Meleager,1611,1621,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437523,981,9
2996,437525,Painting,The Feast of Acheloüs,1610,1620,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437525,981,9
2997,437526,Painting,A Forest at Dawn with a Deer Hunt,1630,1640,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437526,981,9
2998,437527,Painting,The Glorification of the Eucharist,1630,1632,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437527,981,9
2999,437528,Painting,The Holy Family with Saints Francis and Anne and the Infant Saint John the Baptist,1630,1636,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437528,981,9
3000,437529,Painting,"The Holy Family with Saint Elizabeth, Saint John, and a Dove",1608,1609,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437529,981,9
3001,437530,Painting,"Portrait of a Man, Possibly an Architect or Geographer",1597,1597,Oil on copper,Paintings,http://www.metmuseum.org/art/collection/search/437530,981,9
3002,437531,Painting,"Portrait of a Woman, Probably Susanna Lunden (Susanna Fourment, 1599–1628)",1625,1627,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437531,981,9
3003,437532,Painting,"Rubens, His Wife Helena Fourment (1614–1673), and Their Son Frans (1633–1678)",1630,1640,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437532,981,9
3004,437533,Painting,Study of Two Heads,1604,1614,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437533,981,9
3005,437535,Painting,Venus and Adonis,1634,1636,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437535,981,9
3006,437536,Painting,Wolf and Fox Hunt,1611,1621,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437536,981,9
3007,437539,Painting,Cambyses Appointing Otanes Judge,1700,1799,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437539,981,9
3008,437540,Painting,Frans Francken I (1542–1616),1597,1640,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437540,981,9
3009,437542,Painting,Saint Teresa of Ávila Interceding for Souls in Purgatory,1597,1640,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437542,981,9
3010,437543,Painting,Susanna and the Elders,1597,1640,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437543,981,9
3011,437544,Painting,Virgin and Child,1597,1640,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437544,981,9
3012,437545,Painting,Landscape with a Village in the Distance,1646,1646,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437545,982,9
3013,437546,Painting,The Forest Stream,1655,1665,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437546,982,9
3014,437547,Painting,Grainfields,1664,1669,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437547,982,9
3015,437548,Painting,Mountain Torrent,1670,1679,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437548,982,9
3016,437549,Painting,Wheat Fields,1665,1675,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437549,982,9
3017,437564,Painting,The Resurrection of Christ and the Harrowing of Hell,1600,1699,Tempera on wood,Paintings,http://www.metmuseum.org/art/collection/search/437564,983,9
3018,437585,Painting,Market by the Seashore,1637,1637,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437585,984,9
3019,437586,Painting,A Country Road,1648,1648,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437586,984,9
3020,437587,Painting,Marine,1650,1650,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437587,984,9
3021,437588,Painting,Drawing the Eel,1650,1653,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437588,984,9
3022,437589,Painting,Ferry near Gorinchem,1646,1646,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437589,984,9
3023,437590,Painting,View of the Town of Alkmaar,1620,1670,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437590,984,9
3024,438380,Painting,Fishing Boats on a River,1660,1663,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/438380,984,9
3025,437591,Painting,Rustic Interior,1632,1661,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437591,985,9
