Met ID,URL
14931,https://images.metmuseum.org/CRDImages/ad/original/DT104.jpg
10081,https://images.metmuseum.org/CRDImages/ad/original/ap63.200.5.jpg
10085,https://images.metmuseum.org/CRDImages/ad/original/ap29.85.jpg
10092,https://images.metmuseum.org/CRDImages/ad/original/ap81.13.jpg
10093,https://images.metmuseum.org/CRDImages/ad/original/ap40.144.jpg
10116,https://images.metmuseum.org/CRDImages/ad/original/ap1980.360.12.jpg
10131,https://images.metmuseum.org/CRDImages/ad/original/ap67.55.164.jpg
10136,https://images.metmuseum.org/CRDImages/ad/original/ap29.58.jpg
10138,https://images.metmuseum.org/CRDImages/ad/original/ap69.202.jpg
10149,https://images.metmuseum.org/CRDImages/ad/original/DT7282.jpg
10150,https://images.metmuseum.org/CRDImages/ad/original/DT2961.jpg
10151,https://images.metmuseum.org/CRDImages/ad/original/DT9506.jpg
10152,https://images.metmuseum.org/CRDImages/ad/original/DT9507.jpg
10154,https://images.metmuseum.org/CRDImages/ad/original/DT82.jpg
10155,https://images.metmuseum.org/CRDImages/ad/original/DT9508.jpg
10156,https://images.metmuseum.org/CRDImages/ad/original/ap1976.337.jpg
10158,https://images.metmuseum.org/CRDImages/ad/original/DT218107.jpg
12849,https://images.metmuseum.org/CRDImages/ad/original/ap66.214.jpg
10159,https://images.metmuseum.org/CRDImages/ad/original/DT73.jpg
10174,https://images.metmuseum.org/CRDImages/ad/original/DP162258.jpg
10175,https://images.metmuseum.org/CRDImages/ad/original/ap16.68.3.jpg
10176,https://images.metmuseum.org/CRDImages/ad/original/DT9848.jpg
10177,https://images.metmuseum.org/CRDImages/ad/original/ap1979.196.1.jpg
10185,https://images.metmuseum.org/CRDImages/ad/original/DP-18282-001.jpg
10186,https://images.metmuseum.org/CRDImages/ad/original/DT222052.jpg
10190,https://images.metmuseum.org/CRDImages/ad/original/ap1976.340.2.jpg
10191,https://images.metmuseum.org/CRDImages/ad/original/ap57.19.jpg
10194,https://images.metmuseum.org/CRDImages/ad/original/DT2023.jpg
10207,https://images.metmuseum.org/CRDImages/ad/original/DT2101.jpg
10209,https://images.metmuseum.org/CRDImages/ad/original/ap1971.192.jpg
13452,https://images.metmuseum.org/CRDImages/ad/original/DT6474.jpg
13453,https://images.metmuseum.org/CRDImages/ad/original/ap1990.197.2.jpg
10210,https://images.metmuseum.org/CRDImages/ad/original/DT2024.jpg
10215,https://images.metmuseum.org/CRDImages/ad/original/ap08.237.3.jpg
10235,https://images.metmuseum.org/CRDImages/ad/original/APS224.jpg
10239,https://images.metmuseum.org/CRDImages/ad/original/ap09.26.5.jpg
10240,https://images.metmuseum.org/CRDImages/ad/original/DP156440.jpg
10241,https://images.metmuseum.org/CRDImages/ad/original/APS238.jpg
10246,https://images.metmuseum.org/CRDImages/ad/original/APS239.jpg
10247,https://images.metmuseum.org/CRDImages/ad/original/ap65.235.jpg
18113,https://images.metmuseum.org/CRDImages/ad/original/DT5671.jpg
10258,https://images.metmuseum.org/CRDImages/ad/original/ap09.72.1.jpg
10259,https://images.metmuseum.org/CRDImages/ad/original/ap93.20.jpg
10353,https://images.metmuseum.org/CRDImages/ad/original/ap54.90.136.jpg
10371,https://images.metmuseum.org/CRDImages/ad/original/DT204722.jpg
18447,https://images.metmuseum.org/CRDImages/ad/original/ap15.30.64.jpg
10421,https://images.metmuseum.org/CRDImages/ad/original/DT3850.jpg
13401,https://images.metmuseum.org/CRDImages/ad/original/ap96.25.jpg
10423,https://images.metmuseum.org/CRDImages/ad/original/DP146263.jpg
10843,https://images.metmuseum.org/CRDImages/ad/original/DT77.jpg
20888,https://images.metmuseum.org/CRDImages/ad/original/DP-14639-001.jpg
10431,https://images.metmuseum.org/CRDImages/ad/original/DP155950.jpg
18354,https://images.metmuseum.org/CRDImages/ad/original/ap66.242.17.jpg
