Met ID,URL
12849,https://images.metmuseum.org/CRDImages/ad/original/ap66.214.jpg
10159,https://images.metmuseum.org/CRDImages/ad/original/DT73.jpg
10174,https://images.metmuseum.org/CRDImages/ad/original/DP162258.jpg
10175,https://images.metmuseum.org/CRDImages/ad/original/ap16.68.3.jpg
10176,https://images.metmuseum.org/CRDImages/ad/original/DT9848.jpg
10177,https://images.metmuseum.org/CRDImages/ad/original/ap1979.196.1.jpg
10185,https://images.metmuseum.org/CRDImages/ad/original/DP-18282-001.jpg
10186,https://images.metmuseum.org/CRDImages/ad/original/DT222052.jpg
10190,https://images.metmuseum.org/CRDImages/ad/original/ap1976.340.2.jpg
10191,https://images.metmuseum.org/CRDImages/ad/original/ap57.19.jpg
10194,https://images.metmuseum.org/CRDImages/ad/original/DT2023.jpg
